2015.41666666667,11834.1491240638
2015.5,12720.1323035062
2015.58333333333,11966.611579986
2015.66666666667,11726.6357244122
2015.75,11706.6509148008
2015.83333333333,12709.615627302
2015.91666666667,12021.5712185524
2016,11979.0987626854
2016.08333333333,11691.1711420906
2016.16666666667,11701.3307624428
2016.25,11769.8841066801
2016.33333333333,11725
2016.41666666667,11834.1491240638
2016.5,12720.1323035062
2016.58333333333,11966.611579986
2016.66666666667,11726.6357244122
2016.75,11706.6509148008
2016.83333333333,12709.615627302
