2015.41666666667,11995.8888888889
2015.5,12821.8888888889
2015.58333333333,12126.3888888889
2015.66666666667,11944.3888888889
2015.75,11981.8888888889
2015.83333333333,13042.3888888889
2015.91666666667,12410.3888888889
2016,12442.8518518519
2016.08333333333,12216.5185185185
2016.16666666667,12280.8518518519
2016.25,12406.8518518519
2016.33333333333,12416.1851851852
2016.41666666667,12704.8148148148
2016.5,13530.8148148148
2016.58333333333,12835.3148148148
2016.66666666667,12653.3148148148
2016.75,12690.8148148148
2016.83333333333,13751.3148148148
