2015.41666666667,214.086452363003
2015.5,214.194260838703
2015.58333333333,213.801723442199
2015.66666666667,205.978442656741
2015.75,229.802957634149
2015.83333333333,235.890069550436
2015.91666666667,280.902105341035
2016,282.696007624428
2016.08333333333,304.822327875929
2016.16666666667,249.03785013473
2016.25,221.254905466299
2016.33333333333,210
2016.41666666667,214.086452363003
2016.5,214.194260838703
2016.58333333333,213.801723442199
2016.66666666667,205.978442656741
2016.75,229.802957634149
2016.83333333333,235.890069550436
