2015.41666666667,20578.9444444444
2015.5,20278.4444444444
2015.58333333333,19661.4444444444
2015.66666666667,20340.4444444444
2015.75,20839.9444444444
2015.83333333333,21006.9444444444
2015.91666666667,20975.9444444444
2016,21169.9259259259
2016.08333333333,20874.5925925926
2016.16666666667,20247.9259259259
2016.25,21055.9259259259
2016.33333333333,21486.9259259259
2016.41666666667,21570.5740740741
2016.5,21270.0740740741
2016.58333333333,20653.0740740741
2016.66666666667,21332.0740740741
2016.75,21831.5740740741
2016.83333333333,21998.5740740741
