2015.41666666667,20494.2308612895
2015.5,20107.8725044327
2015.58333333333,19405.6612020931
2015.66666666667,20120.0304883496
2015.75,20415.5366043754
2015.83333333333,20498.8379223811
2015.91666666667,20467.8012445379
2016,20512.0252733792
2016.08333333333,20137.3925200188
2016.16666666667,19482.4998050833
2016.25,20229.7607689314
2016.33333333333,20492
2016.41666666667,20494.2308612895
2016.5,20107.8725044327
2016.58333333333,19405.6612020931
2016.66666666667,20120.0304883496
2016.75,20415.5366043754
2016.83333333333,20498.8379223811
