2015.41666666667,473.4351380471
2015.5,461.014125633727
2015.58333333333,493.113141610023
2015.66666666667,457.572169671513
2015.75,483.188191612586
2015.83333333333,524.444133401263
2015.91666666667,501.816866250515
2016,549.836210658577
2016.08333333333,509.767124355273
2016.16666666667,485.351497606343
2016.25,535.492834534821
2016.33333333333,494
2016.41666666667,473.4351380471
2016.5,461.014125633727
2016.58333333333,493.113141610023
2016.66666666667,457.572169671513
2016.75,483.188191612586
2016.83333333333,524.444133401263
