2015.41666666667,481.133830597703
2015.5,458.558902312736
2015.58333333333,484.899058965732
2015.66666666667,452.586313628072
2015.75,467.652323657734
2015.83333333333,521.290133827747
2015.91666666667,501.592293494441
2016,533.260647650077
2016.08333333333,491.163675853139
2016.16666666667,475.68080591696
2016.25,527.609313293558
2016.33333333333,494.119021173052
2016.41666666667,480.76134193056
2016.5,458.196958271345
2016.58333333333,484.547361046696
2016.66666666667,452.244571778202
2016.75,467.320256034836
2016.83333333333,520.96746656818
