2015.41666666667,3462.27777777778
2015.5,3414.27777777778
2015.58333333333,3418.77777777778
2015.66666666667,3364.27777777778
2015.75,3345.77777777778
2015.83333333333,3348.27777777778
2015.91666666667,3253.77777777778
2016,3218.03703703704
2016.08333333333,3167.03703703704
2016.16666666667,3214.7037037037
2016.25,3166.7037037037
2016.33333333333,3125.7037037037
2016.41666666667,3045.12962962963
2016.5,2997.12962962963
2016.58333333333,3001.62962962963
2016.66666666667,2947.12962962963
2016.75,2928.62962962963
2016.83333333333,2931.12962962963
