2015.41666666667,3559.89279920418
2015.5,3527.9629283231
2015.58333333333,3539.4460805278
2015.66666666667,3495.06214959729
2015.75,3465.28508808461
2015.83333333333,3484.81488179942
2015.91666666667,3408.05224671901
2016,3362.30983792121
2016.08333333333,3322.4062098696
2016.16666666667,3385.55573144851
2016.25,3354.58780511663
2016.33333333333,3332.51205317439
2016.41666666667,3309.07172147683
2016.5,3282.2472684839
2016.58333333333,3298.73191871464
2016.66666666667,3259.24768121814
2016.75,3234.2705807616
2016.83333333333,3258.50263318926
