2015.41666666667,1441.79643640275
2015.5,1463.65424761413
2015.58333333333,1567.86003196429
2015.66666666667,1529.9019528924
2015.75,1479.86085854239
2015.83333333333,1547.27888624478
2015.91666666667,1612.97930497283
2016,1488.01118512524
2016.08333333333,1525.95341196563
2016.16666666667,1617.43105381206
2016.25,1572.32808696562
2016.33333333333,1296.49442516692
2016.41666666667,1565.21068622157
2016.5,1584.59940758735
2016.58333333333,1686.38549999107
2016.66666666667,1646.05613859174
2016.75,1593.69120302522
2016.83333333333,1658.83188149043
