2015.41666666667,1376.36522786665
2015.5,1438.92757449318
2015.58333333333,1474.99249018311
2015.66666666667,1458.30446328348
2015.75,1414.49218500951
2015.83333333333,1446.68020624571
2015.91666666667,1529.8925450205
2016,1433.61052964551
2016.08333333333,1431.31951187727
2016.16666666667,1514.69005289549
2016.25,1461.14528265419
2016.33333333333,1147
2016.41666666667,1376.36522786665
2016.5,1438.92757449318
2016.58333333333,1474.99249018311
2016.66666666667,1458.30446328348
2016.75,1414.49218500951
2016.83333333333,1446.68020624571
