2015.41666666667,1396.77777777778
2015.5,1477.27777777778
2015.58333333333,1528.77777777778
2015.66666666667,1529.77777777778
2015.75,1502.77777777778
2015.83333333333,1551.77777777778
2015.91666666667,1652.27777777778
2016,1573.03703703704
2016.08333333333,1588.7037037037
2016.16666666667,1689.37037037037
2016.25,1601.37037037037
2016.33333333333,1355.37037037037
2016.41666666667,1595.96296296296
2016.5,1676.46296296296
2016.58333333333,1727.96296296296
2016.66666666667,1728.96296296296
2016.75,1701.96296296296
2016.83333333333,1750.96296296296
