2015.41666666667,7227.94444444444
2015.5,7352.44444444444
2015.58333333333,7380.44444444444
2015.66666666667,7415.94444444444
2015.75,7397.44444444444
2015.83333333333,7669.94444444444
2015.91666666667,7768.94444444444
2016,8073.92592592592
2016.08333333333,8108.25925925926
2016.16666666667,7872.92592592593
2016.25,7695.92592592593
2016.33333333333,7706.92592592593
2016.41666666667,7739.90740740741
2016.5,7864.40740740741
2016.58333333333,7892.40740740741
2016.66666666667,7927.90740740741
2016.75,7909.40740740741
2016.83333333333,8181.90740740741
