2015.41666666667,7158.55655078802
2015.5,7287.02034895441
2015.58333333333,7311.43274277981
2015.66666666667,7304.72260304028
2015.75,7267.09513469103
2015.83333333333,7583.41649715568
2015.91666666667,7616.99598393559
2016,7933.19015508416
2016.08333333333,7932.12346356544
2016.16666666667,7688.53780341535
2016.25,7497.86299796306
2016.33333333333,7481.86401961188
2016.41666666667,7466.1131572004
2016.5,7588.42581330185
2016.58333333333,7606.81008810233
2016.66666666667,7594.19239191314
2016.75,7550.77551843408
2016.83333333333,7861.42326405858
